# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-03T15:29:18
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-716.27062706	0.04491891
-716.23762376	0.05171884
-716.20462046	0.06049298
-716.17161716	0.06823424
-716.13861386	0.07180697
-716.10561056	0.06886054
-716.07260726	0.05821971
-716.03960396	0.04072013
-716.00660066	0.01839105
-715.97359736	-0.00622148
-715.94059406	-0.03029174
-715.90759076	-0.05072784
-715.87458746	-0.06553219
-715.84158416	-0.07384143
-715.80858086	-0.07607116
-715.77557756	-0.07364470
-715.74257426	-0.06912547
-715.70957096	-0.06450369
-715.67656766	-0.06197821
-715.64356436	-0.06253537
-715.61056106	-0.06645368
-715.57755776	-0.07213392
-715.54455446	-0.07765211
-715.51155116	-0.08002536
-715.47854785	-0.07817898
-715.44554455	-0.07190205
-715.41254125	-0.06274914
-715.37953795	-0.05317484
-715.34653465	-0.04524959
-715.31353135	-0.04011675
-715.28052805	-0.03704667
-715.24752475	-0.03458436
-715.21452145	-0.02953497
-715.18151815	-0.01975747
-715.14851485	-0.00468034
-715.11551155	0.01450590
-715.08250825	0.03486276
-715.04950495	0.05356891
-715.01650165	0.06778311
-714.98349835	0.07615324
-714.95049505	0.07821215
-714.91749175	0.07398368
-714.88448845	0.06441497
-714.85148515	0.05104456
-714.81848185	0.03626451
-714.78547855	0.02338092
-714.75247525	0.01464022
-714.71947195	0.01166549
-714.68646865	0.01388786
-714.65346535	0.01992099
-714.62046205	0.02769499
-714.58745875	0.03538474
-714.55445545	0.04215666
-714.52145215	0.04813397
-714.48844884	0.05362880
-714.45544554	0.05918740
-714.42244224	0.06491001
-714.38943894	0.07024168
-714.35643564	0.07461001
-714.32343234	0.07658849
-714.29042904	0.07503118
-714.25742574	0.06934539
-714.22442244	0.06000389
-714.19141914	0.04855722
-714.15841584	0.03663616
-714.12541254	0.02531381
-714.09240924	0.01546257
-714.05940594	0.00648684
-714.02640264	-0.00295576
-713.99339934	-0.01306220
-713.96039604	-0.02458979
-713.92739274	-0.03670224
-713.89438944	-0.04836309
-713.86138614	-0.05876153
-713.82838284	-0.06644830
-713.79537954	-0.07128930
-713.76237624	-0.07231213
-713.72937294	-0.06982800
-713.69636964	-0.06407774
-713.66336634	-0.05644732
-713.63036304	-0.04875080
-713.59735974	-0.04214871
-713.56435644	-0.03733690
-713.53135314	-0.03458506
-713.49834983	-0.03324150
-713.46534653	-0.03272832
-713.43234323	-0.03207211
-713.39933993	-0.03080919
-713.36633663	-0.02775465
-713.33333333	-0.02173256
-713.30033003	-0.01317784
-713.26732673	-0.00195666
-713.23432343	0.00971865
-713.20132013	0.01940709
-713.16831683	0.02484814
-713.13531353	0.02434073
-713.10231023	0.01784437
-713.06930693	0.00695664
-713.03630363	-0.00592621
-713.00330033	-0.01756951
-712.97029703	-0.02567685
-712.93729373	-0.02830026
-712.90429043	-0.02500390
-712.87128713	-0.01710708
-712.83828383	-0.00649944
-712.80528053	0.00450796
-712.77227723	0.01377734
-712.73927393	0.02038010
-712.70627063	0.02412134
-712.67326733	0.02514462
-712.64026403	0.02473936
-712.60726073	0.02410888
-712.57425743	0.02405068
-712.54125413	0.02463229
-712.50825083	0.02570059
-712.47524752	0.02615509
-712.44224422	0.02522782
-712.40924092	0.02229023
-712.37623762	0.01773884
-712.34323432	0.01186980
-712.31023102	0.00583103
-712.27722772	0.00057966
-712.24422442	-0.00362211
-712.21122112	-0.00648060
-712.17821782	-0.00854906
-712.14521452	-0.01064824
-712.11221122	-0.01309612
-712.07920792	-0.01582974
-712.04620462	-0.01750763
-712.01320132	-0.01732763
-711.98019802	-0.01420953
-711.94719472	-0.00940875
-711.91419142	-0.00487574
-711.88118812	-0.00297395
-711.84818482	-0.00541090
-711.81518152	-0.01191319
-711.78217822	-0.02109639
-711.74917492	-0.03057494
-711.71617162	-0.03842452
-711.68316832	-0.04345037
-711.65016502	-0.04415135
-711.61716172	-0.04030760
-711.58415842	-0.03186878
-711.55115512	-0.01917637
-711.51815182	-0.00368350
-711.48514851	0.01232275
-711.45214521	0.02764749
-711.41914191	0.04061435
-711.38613861	0.05087035
-711.35313531	0.05857826
-711.32013201	0.06441615
-711.28712871	0.06821361
-711.25412541	0.06943949
-711.22112211	0.06708350
-711.18811881	0.06012762
-711.15511551	0.04789820
-711.12211221	0.03072132
-711.08910891	0.00973733
-711.05610561	-0.01282592
-711.02310231	-0.03458148
-710.99009901	-0.05302692
-710.95709571	-0.06586451
-710.92409241	-0.07178207
-710.89108911	-0.06996212
-710.85808581	-0.06031719
-710.82508251	-0.04434506
-710.79207921	-0.02384086
-710.75907591	-0.00154952
-710.72607261	0.01977712
-710.69306931	0.03779097
-710.66006601	0.05090935
-710.62706271	0.05903829
-710.59405941	0.06284767
-710.56105611	0.06322274
-710.52805281	0.06116213
-710.49504950	0.05708744
-710.46204620	0.04989360
-710.42904290	0.03888922
-710.39603960	0.02345827
-710.36303630	0.00393048
-710.33003300	-0.01763129
-710.29702970	-0.03830932
-710.26402640	-0.05484731
-710.23102310	-0.06430021
-710.19801980	-0.06536756
-710.16501650	-0.05869360
-710.13201320	-0.04635787
-710.09900990	-0.03159938
