# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-03T15:17:44
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-708.81188119	0.16568334
-708.77887789	0.18064365
-708.74587459	0.18175924
-708.71287129	0.16743409
-708.67986799	0.13836819
-708.64686469	0.09659086
-708.61386139	0.04714057
-708.58085809	-0.00383259
-708.54785479	-0.04932825
-708.51485149	-0.08341426
-708.48184818	-0.10331204
-708.44884488	-0.10857936
-708.41584158	-0.10168159
-708.38283828	-0.08672246
-708.34983498	-0.06894651
-708.31683168	-0.05319832
-708.28382838	-0.04403452
-708.25082508	-0.04465962
-708.21782178	-0.05595435
-708.18481848	-0.07589384
-708.15181518	-0.10009552
-708.11881188	-0.12259617
-708.08580858	-0.13782570
-708.05280528	-0.14213529
-708.01980198	-0.13391168
-707.98679868	-0.11430671
-707.95379538	-0.08511061
-707.92079208	-0.04970262
-707.88778878	-0.01148812
-707.85478548	0.02652213
-707.82178218	0.06199885
-707.78877888	0.09299307
-707.75577558	0.11891790
-707.72277228	0.13851856
-707.68976898	0.15032913
-707.65676568	0.15280693
-707.62376238	0.14444836
-707.59075908	0.12453023
-707.55775578	0.09423220
-707.52475248	0.05594648
-707.49174917	0.01343795
-707.45874587	-0.02854132
-707.42574257	-0.06556727
-707.39273927	-0.09380101
-707.35973597	-0.11023963
-707.32673267	-0.11383474
-707.29372937	-0.10440942
-707.26072607	-0.08266619
-707.22772277	-0.05005227
-707.19471947	-0.00897120
-707.16171617	0.03753099
-707.12871287	0.08574171
-707.09570957	0.13006892
