# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-03T15:22:19
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-713.43234323	-0.03845113
-713.39933993	-0.03926303
-713.36633663	-0.03766955
-713.33333333	-0.03148983
-713.30033003	-0.02038213
-713.26732673	-0.00522250
-713.23432343	0.01117876
-713.20132013	0.02532919
-713.16831683	0.03430548
-713.13531353	0.03622215
-713.10231023	0.03076371
-713.06930693	0.01974791
-713.03630363	0.00561778
-713.00330033	-0.00796057
-712.97029703	-0.01766941
-712.93729373	-0.02081975
-712.90429043	-0.01722802
-712.87128713	-0.00794946
-712.83828383	0.00405426
-712.80528053	0.01555438
-712.77227723	0.02421640
-712.73927393	0.02927052
-712.70627063	0.03116760
-712.67326733	0.03128620
-712.64026403	0.03142414
-712.60726073	0.03269647
-712.57425743	0.03519902
-712.54125413	0.03853097
-712.50825083	0.04146252
-712.47524752	0.04285323
-712.44224422	0.04190083
-712.40924092	0.03806071
-712.37623762	0.03172799
-712.34323432	0.02379883
-712.31023102	0.01507946
-712.27722772	0.00712726
-712.24422442	0.00072532
-712.21122112	-0.00439067
-712.17821782	-0.00884468
-712.14521452	-0.01425708
-712.11221122	-0.02125454
-712.07920792	-0.02915468
-712.04620462	-0.03644809
-712.01320132	-0.04038674
-711.98019802	-0.03944609
-711.94719472	-0.03436305
-711.91419142	-0.02724459
-711.88118812	-0.02192188
-711.84818482	-0.02115817
-711.81518152	-0.02575515
-711.78217822	-0.03534476
-711.74917492	-0.04718035
-711.71617162	-0.05859647
-711.68316832	-0.06662969
-711.65016502	-0.06933248
-711.61716172	-0.06583238
-711.58415842	-0.05561128
-711.55115512	-0.03969083
-711.51815182	-0.01961263
-711.48514851	0.00285115
-711.45214521	0.02575244
-711.41914191	0.04764506
-711.38613861	0.06752745
-711.35313531	0.08491348
-711.32013201	0.09935288
-711.28712871	0.11022097
-711.25412541	0.11610447
-711.22112211	0.11565279
-711.18811881	0.10774383
-711.15511551	0.09197279
-711.12211221	0.06837712
-711.08910891	0.03824093
-711.05610561	0.00386243
-711.02310231	-0.03203023
-710.99009901	-0.06571047
-710.95709571	-0.09344633
-710.92409241	-0.11161301
-710.89108911	-0.11778999
-710.85808581	-0.11096482
-710.82508251	-0.09244709
-710.79207921	-0.06475099
-710.75907591	-0.03184842
-710.72607261	0.00243419
-710.69306931	0.03438576
-710.66006601	0.06184646
-710.62706271	0.08318705
-710.59405941	0.09810376
-710.56105611	0.10690474
-710.52805281	0.10946876
-710.49504950	0.10556166
-710.46204620	0.09452078
-710.42904290	0.07600470
-710.39603960	0.05000914
-710.36303630	0.01908131
-710.33003300	-0.01390492
-710.29702970	-0.04499690
-710.26402640	-0.07050188
-710.23102310	-0.08745003
-710.19801980	-0.09446611
-710.16501650	-0.09179826
-710.13201320	-0.08102718
-710.09900990	-0.06503962
-710.06600660	-0.04605594
-710.03300330	-0.02697624
-710.00000000	-0.01017573
-709.96699670	0.00253185
-709.93399340	0.00957777
-709.90099010	0.01020884
-709.86798680	0.00509570
-709.83498350	-0.00389262
-709.80198020	-0.01445075
-709.76897690	-0.02400663
-709.73597360	-0.03030145
-709.70297030	-0.03161726
-709.66996700	-0.02680194
-709.63696370	-0.01529547
-709.60396040	0.00185636
-709.57095710	0.02277614
-709.53795380	0.04452145
-709.50495050	0.06332013
-709.47194719	0.07594704
-709.43894389	0.08013755
-709.40594059	0.07476341
-709.37293729	0.06124480
-709.33993399	0.04115386
-709.30693069	0.01723229
-709.27392739	-0.00743475
-709.24092409	-0.03034266
-709.20792079	-0.04915508
-709.17491749	-0.06173587
-709.14191419	-0.06703516
-709.10891089	-0.06400361
-709.07590759	-0.05267682
-709.04290429	-0.03382297
-709.00990099	-0.00861221
-708.97689769	0.02135020
-708.94389439	0.05419588
-708.91089109	0.08713741
-708.87788779	0.11682886
-708.84488449	0.13966211
-708.81188119	0.15111137
-708.77887789	0.14911007
-708.74587459	0.13306626
-708.71287129	0.10422601
-708.67986799	0.06648476
-708.64686469	0.02468061
-708.61386139	-0.01614908
-708.58085809	-0.05114414
-708.54785479	-0.07695656
-708.51485149	-0.09170266
-708.48184818	-0.09500087
-708.44884488	-0.08872482
-708.41584158	-0.07554751
-708.38283828	-0.05885077
-708.34983498	-0.04247557
-708.31683168	-0.02989449
-708.28382838	-0.02398873
-708.25082508	-0.02614250
-708.21782178	-0.03652452
-708.18481848	-0.05265587
-708.15181518	-0.07115312
-708.11881188	-0.08763918
-708.08580858	-0.09821237
-708.05280528	-0.10048134
-708.01980198	-0.09348361
-707.98679868	-0.07764097
