Time_ps,Pulse
82.5927734375,-148.169247364576
82.6416015625,-160.052913425672
82.6904296875,-160.332116718067
82.7392578125,-164.382306250244
82.7880859375,-166.702655622885
82.8369140625,-163.456955751451
82.8857421875,-157.522939546665
82.9345703125,-161.01107031259
82.9833984375,-152.799342685509
83.0322265625,-154.164789926379
83.0810546875,-142.228858601916
83.1298828125,-138.629284680275
83.1787109375,-134.728765090133
83.2275390625,-134.52217363581
83.2763671875,-130.569859299007
83.3251953125,-128.743447803956
83.3740234375,-129.73510115668
83.4228515625,-131.847029041951
83.4716796875,-135.011148589556
83.5205078125,-140.388792800494
83.5693359375,-143.926110239569
83.6181640625,-146.587636640493
83.6669921875,-151.143585036767
83.7158203125,-148.576853842507
83.7646484375,-147.682814563742
83.8134765625,-146.628971063733
83.8623046875,-152.595898945657
83.9111328125,-149.699023793634
83.9599609375,-149.384425070065
84.0087890625,-150.955262224587
84.0576171875,-147.274542187502
84.1064453125,-160.307733089284
84.1552734375,-167.289901131603
84.2041015625,-181.618728682023
84.2529296875,-193.45818931801
84.3017578125,-197.999702155386
84.3505859375,-202.929804681848
84.3994140625,-214.473043692466
84.4482421875,-215.280448574428
84.4970703125,-213.486631053736
84.5458984375,-211.09375285346
84.5947265625,-213.077198256633
84.6435546875,-207.296480926655
84.6923828125,-205.298283662206
84.7412109375,-199.078285002672
84.7900390625,-199.524785167088
84.8388671875,-192.065276574146
84.8876953125,-185.70099167235
84.9365234375,-184.387327269858
84.9853515625,-181.690766522215
85.0341796875,-178.717126420789
85.0830078125,-169.988585777151
85.1318359375,-167.647596265138
85.1806640625,-160.610505658216
85.2294921875,-157.213678259636
85.2783203125,-159.715493589684
85.3271484375,-155.874415791758
85.3759765625,-154.748073262623
85.4248046875,-157.772654895598
85.4736328125,-152.758729787081
85.5224609375,-150.884799210028
85.5712890625,-157.746630136494
85.6201171875,-162.397542552465
85.6689453125,-167.272764563621
85.7177734375,-169.910338599712
85.7666015625,-173.080470158213
85.8154296875,-179.372033675621
85.8642578125,-182.90611069181
85.9130859375,-190.580229155626
85.9619140625,-195.603635383376
86.0107421875,-195.737202985703
86.0595703125,-193.623784897263
86.1083984375,-189.355693630188
86.1572265625,-194.964937159045
86.2060546875,-198.958693429462
86.2548828125,-204.552015121758
86.3037109375,-192.949449447041
86.3525390625,-191.526319124785
86.4013671875,-195.597403477903
86.4501953125,-195.718818114406
86.4990234375,-191.5156099213
86.5478515625,-188.12815534752
86.5966796875,-188.403248855319
86.6455078125,-185.747143608904
86.6943359375,-182.129123813593
86.7431640625,-183.391902479621
86.7919921875,-180.426371441152
86.8408203125,-174.065748210897
86.8896484375,-166.411029383517
86.9384765625,-168.194999591095
86.9873046875,-168.784729476889
87.0361328125,-167.071828231876
87.0849609375,-171.299466030446
87.1337890625,-164.236585583352
87.1826171875,-165.857011834177
87.2314453125,-165.427147976109
87.2802734375,-164.627931909742
87.3291015625,-161.667296920454
87.3779296875,-160.874040969409
87.4267578125,-156.924569488236
87.4755859375,-155.433653132576
87.5244140625,-160.320165376181
87.5732421875,-160.643974997142
87.6220703125,-164.350562030733
87.6708984375,-157.951607566384
87.7197265625,-173.707865900742
87.7685546875,-174.868535637817
87.8173828125,-171.598340464506
87.8662109375,-166.06316395878
87.9150390625,-175.643773259897
87.9638671875,-178.170063241819
88.0126953125,-171.451806196541
88.0615234375,-171.82953336918
88.1103515625,-172.665542802921
88.1591796875,-174.318473982964
